system:index,m_bu,m_nl,s_bu,s_nl,v_code_2011,.geo
9919,0.01232514429234378,0.005266589918668553,29.058823529411764,12.416966764716543,216643,
9649,0.027833970514408616,0.019671559046790178,110.23529411764706,77.90839959943996,216712,
9659,0.04570976570955817,0.03447954103753935,241.79999999999998,182.39325652753604,216704,
9636,0.03970310165790878,0.025626875326427687,238.4627450980392,153.91883211743598,216818,
9889,0.07305037196138782,0.08652596898595437,416.9294117647059,493.8403512955881,216711,
9848,0.05106380153987981,0.042953981794896935,241.33333333333334,203.00540292531838,216819,
9556,0.016071679374479272,0.008222406865168055,163.7921568627451,83.79745038888034,217157,
9568,0.018358411697147393,0.011024381226763268,160.53725490196075,96.40397700702442,217158,
9782,0.012072659335749903,0.006334906039112523,41.964705882352945,22.02020792026146,217149,
9775,0.014027855642653025,0.009364241170392543,126.48235294117649,84.432809041645,217150,
9764,0.012260284473213465,0.005523052980735098,141.12549019607843,63.57467161452069,217151,
9737,0.01956813495662636,0.009468989071102104,143.91764705882352,69.64151822129885,217156,
