170,74610.94647,0.013319599,12260.1098,0.002188683,12,12,14,11,11,12,12,Banda,39,3909,9,Uttar Pradesh,,,0.041139607,0.018381882
171,4565.062693,0.001201005,1336.576471,0.000351635,12,12,13,11,11,12,12,Chitrakoot,40,4009,9,Uttar Pradesh,,,0.041143127,0.000243565
172,208211.0198,0.040216129,31898.91373,0.006161301,12,12,14,11,11,12,12,Fatehpur,41,4109,9,Uttar Pradesh,,,0.041803827,0.026499757
174,283424.2617,0.113000205,19330.29412,0.007706917,12,12,14,11,11,12,12,Kaushambi,43,4309,9,Uttar Pradesh,,,0.04229311,0.041130779
176,33658.382,0.00709195,8168.419608,0.001721117,12,12,12,11,11,12,12,Bara Banki,45,4509,9,Uttar Pradesh,,,0.043085224,0.001994104
180,3976.094903,0.000729385,1858.843137,0.000340991,12,12,12,11,11,12,12,Bahraich,49,4909,9,Uttar Pradesh,,,0.043466427,0.024772095
181,9146.826793,0.002900027,2400,0.000760927,12,12,12,11,11,12,12,Shrawasti,50,5009,9,Uttar Pradesh,,,0.044199986,0.02588394
182,33765.55193,0.008079526,3872.372549,0.000926593,12,12,12,11,11,12,12,Balrampur,51,5109,9,Uttar Pradesh,,,0.044252464,0.000849409
183,37225.79021,0.007361603,5674.858824,0.001122234,12,12,12,11,11,12,12,Gonda,52,5209,9,Uttar Pradesh,,,0.04530296,0.015091715
19,30587.24743,0.009607444,6706.494118,0.002106507,12,11,14,11,11,11,14,Udhampur,19,1901,1,Jammu & Kashmir,,,0.046104652,
20,25946.60517,0.008531575,7866.619608,0.002586645,12,13,13,11,11,13,13,Reasi,20,2001,1,Jammu & Kashmir,,,0.046152625,
201,136163.9024,0.043085224,26723.41176,0.008455869,12,12,14,11,12,12,12,Etah,70,7009,9,Uttar Pradesh,,,0.047582757,
202,112283.0189,0.04530296,20037,0.008084352,12,12,12,11,12,12,12,Kansiram Nagar,71,7109,9,Uttar Pradesh,,,0.047612497,
