system:index,B1,B10,B10_1,B11,B11_1,B1_1,B2,B2_1,B3,B3_1,B4,B4_1,B5,B5_1,B6,B6_1,B7,B7_1,B8,B8_1,B9,B9_1,BQA,BQA_1,class,stable_lights,.geo
18764_0,0.14848599,317.53912,300.67892,313.5984,298.23047,0.14730084,0.13592277,0.12563823,0.13746639,0.10966852,0.15671854,0.09074146,0.2389797,0.26475707,0.29409915,0.17891988,0.22435835,0.09705048,0.14413388,0.100845754,0.0013720869,0.001527961,2720,2720,2.0,0,
740_0,0.1492578,316.68594,302.52884,313.12854,299.59174,0.15612362,0.13860264,0.13655579,0.13982466,0.12240978,0.1545532,0.117604084,0.29716495,0.24420346,0.30134553,0.22308303,0.21526824,0.15358523,0.1433192,0.11459745,0.0015435982,0.0023658779,2720,2720,2.0,0,
740_1,0.15305248,316.69623,302.26004,312.9951,299.36533,0.1536838,0.1413897,0.13404204,0.14565605,0.118121624,0.16179956,0.10949601,0.29069036,0.25031534,0.30434698,0.21995316,0.2223002,0.14392453,0.1633646,0.12773302,0.0011791366,0.0017004734,2720,2720,2.0,0,
4287_0,0.1557109,316.54187,302.3566,312.61935,299.58347,0.1555568,0.14567749,0.13626006,0.15485334,0.12539178,0.17361242,0.11831878,0.2963717,0.26133147,0.32902318,0.26037034,0.24198113,0.17524783,0.15834789,0.121325426,0.0012434534,0.0018729856,2720,2720,2.0,0,
18738_0,0.14887188,316.93262,301.90765,313.02533,299.01117,0.146445,0.1376379,0.1251967,0.1427618,0.11353574,0.16111352,0.09682495,0.30917072,0.2774478,0.31838948,0.20191991,0.22270754,0.11704866,0.14906484,0.10641231,0.0014792815,0.0018540381,2720,2720,2.0,0,
6449_0,0.145849,317.36523,302.56555,313.58585,299.60553,0.14993353,0.13227816,0.12907554,0.13643731,0.115267806,0.14484137,0.10289939,0.29900867,0.24675849,0.26037574,0.20362759,0.17832898,0.124489225,0.14164697,0.10926656,0.0017794265,0.0019516194,2720,2720,2.0,0,
4391_0,0.154446,317.11115,303.0578,313.4026,300.0077,0.15516248,0.14424108,0.13463351,0.15646127,0.12401169,0.17987257,0.11269981,0.29444218,0.26411632,0.33924955,0.23715511,0.2589179,0.15289517,0.16833843,0.11748087,0.0012648923,0.0018236964,2720,2720,2.0,0,
18175_0,0.16042747,317.8985,302.79932,313.89917,299.9582,0.15388557,0.15343837,0.13536954,0.16992491,0.12819731,0.20266216,0.12483076,0.32338473,0.27095863,0.36591956,0.25976118,0.28277943,0.17352378,0.17899358,0.11907347,0.0013077701,0.001439318,2720,2720,2.0,0,
18178_0,0.16032028,317.627,300.6533,313.79398,298.33353,0.1465615,0.15590386,0.12391311,0.1702465,0.10742586,0.20917958,0.0866751,0.35858744,0.2929998,0.37771097,0.15765159,0.26609993,0.082978405,0.18973447,0.099022046,0.0015435982,0.0016265395,2720,2720,2.0,0,
4243_0,0.157962,317.25873,301.33658,313.60843,298.8698,0.15110451,0.14779994,0.1313931,0.14848599,0.11951259,0.1646295,0.11190125,0.28914678,0.25783396,0.30664092,0.21977729,0.23175478,0.13822378,0.1572545,0.11277948,0.0014578425,0.0015612945,2720,2720,2.0,0,
18756_0,0.13755214,315.69492,300.8047,312.37177,298.3029,0.14757194,0.11954344,0.124923535,0.11291881,0.10767231,0.10539375,0.08953387,0.31894687,0.25497317,0.23336269,0.18310946,0.13324292,0.09887418,0.109445706,0.101018265,0.0018437433,0.0017004734,2720,2720,2.0,0,
4583_0,0.15652558,317.15625,301.71835,313.70374,298.91693,0.14626577,0.14880757,0.12337092,0.1608348,0.105897896,0.19648774,0.08716799,0.30033788,0.2600746,0.35346356,0.15341271,0.27364644,0.086132914,0.17103975,0.09801162,0.0014149647,0.0017251179,2720,2720,2.0,3,
6490_0,0.15959135,317.55344,301.00937,313.6636,298.4671,0.14946957,0.15330975,0.12859559,0.16645181,0.11353773,0.19204989,0.10183153,0.29459226,0.23772193,0.3379632,0.19442135,0.26693603,0.11723442,0.17200449,0.108263776,0.0023368385,0.0016018949,2720,2720,2.0,0,
6386_0,0.1642436,317.63315,300.8396,313.89667,298.30847,0.1491492,0.15886243,0.12674724,0.17492019,0.10870738,0.2071,0.08938601,0.3082703,0.26512673,0.3654479,0.16290088,0.2927485,0.09520213,0.18510367,0.10814056,0.0014149647,0.0012815149,2720,2720,2.0,0,
412_0,0.151466,315.3297,301.54727,311.80682,298.99454,0.15304305,0.13997474,0.13256337,0.14003906,0.11817092,0.14968657,0.10648937,0.28217912,0.24925561,0.28880376,0.19148864,0.21179514,0.12001926,0.13480796,0.10759837,0.0014578425,0.0013554487,2720,2720,1.0,0,
1794_0,0.15343837,314.95105,301.74377,311.3391,298.96683,0.15427527,0.14203288,0.13502783,0.14304051,0.12031499,0.154446,0.11294626,0.27128816,0.22426598,0.28397998,0.18830948,0.21008001,0.12869416,0.15526068,0.122828744,0.0015864761,0.0012815149,2720,2720,1.0,0,
1746_0,0.15798344,316.7312,302.40256,313.00516,299.5614,0.15799661,0.14996527,0.13985817,0.15481047,0.12874345,0.17794307,0.12935957,0.27581176,0.2435627,0.31804645,0.23427169,0.25220752,0.16590753,0.15236643,0.12398704,0.0013720869,0.0017004734,2720,2720,1.0,0,
4350_0,0.15749034,317.99838,302.08743,314.26685,299.4344,0.15242693,0.14891477,0.13204584,0.15716876,0.1212022,0.17815746,0.113044836,0.2777627,0.25573716,0.3182394,0.22668114,0.2451541,0.14357951,0.16214259,0.114178486,0.0013720869,0.0014293826,2720,2720,2.0,0,
18189_0,0.15673998,317.5473,301.63516,313.63855,298.97238,0.15210654,0.14859319,0.13266194,0.1655085,0.12514535,0.19942488,0.12664866,0.3022674,0.25376558,0.37419498,0.23131433,0.3022031,0.15479282,0.1776858,0.12990175,0.0014364036,0.0014293826,2720,2720,2.0,0,
6487_0,0.14968657,317.25668,300.3616,313.58084,297.95438,0.14481173,0.13939588,0.1212022,0.14597763,0.101979405,0.17067528,0.08334807,0.25430852,0.24168971,0.32004026,0.14481173,0.2460331,0.078098774,0.15159464,0.09498033,0.0014149647,0.0015033165,2720,2720,2.0,0,
649_0,0.15613969,317.8577,300.09265,314.1069,297.79514,0.14663544,0.14814296,0.12477567,0.15521781,0.10658795,0.1836887,0.09389597,0.29186952,0.22446314,0.35880184,0.16819948,0.28262934,0.09729692,0.16649468,0.10040215,0.0015650372,0.001848341,2720,2720,2.0,0,
12720_0,0.15871236,314.72165,301.87073,311.3442,299.24646,0.15656722,0.14764987,0.13628471,0.14076798,0.122015476,0.15174471,0.11868845,0.25089973,0.21048963,0.2766479,0.21554178,0.22287905,0.1603132,0.14119676,0.117850535,0.0015221593,0.0013061595,2720,2720,1.0,0,
6368_0,0.14990096,316.9182,302.6779,313.16376,299.94443,0.15134256,0.13821675,0.13138042,0.14366223,0.115238205,0.1651226,0.10387704,0.27992803,0.274886,0.3267721,0.21167257,0.24511123,0.14804019,0.15345982,0.12292732,0.0015864761,0.0017990518,2720,2720,2.0,0,
6669_0,0.14882901,316.79288,301.28326,312.72284,298.55328,0.15227906,0.13628724,0.13165152,0.13733774,0.12014248,0.15330975,0.107647665,0.2587678,0.2840045,0.30374667,0.2375987,0.23467046,0.147498,0.15161607,0.11006284,0.0013292091,0.0017004734,2720,2720,2.0,0,
6669_1,0.14882901,316.79288,301.28326,312.72284,298.55328,0.15227906,0.13628724,0.13165152,0.13733774,0.12014248,0.15330975,0.107647665,0.2587678,0.2840045,0.30374667,0.2375987,0.23467046,0.147498,0.13720912,0.11107326,0.0013292091,0.0017004734,2720,2720,2.0,0,
4393_0,0.15219492,318.12466,301.84305,314.1844,299.16623,0.14850843,0.14145403,0.12655008,0.14846455,0.106859036,0.17086823,0.097173706,0.2784702,0.21672472,0.3306311,0.18342985,0.25921804,0.11745622,0.15116586,0.111393645,0.001629354,0.001527961,2720,2720,2.0,0,
18771_0,0.15110154,319.03583,301.18817,314.84042,298.82544,0.14732549,0.14059646,0.124751024,0.14784282,0.10915098,0.17526321,0.09685332,0.2596468,0.23957027,0.33789888,0.17091039,0.2707522,0.10183153,0.15412442,0.098233424,0.0015007204,0.0014293826,2720,2720,2.0,0,
468_0,0.157962,315.77155,301.83844,312.28323,299.2188,0.1589824,0.14837879,0.14072074,0.151466,0.12704298,0.17650667,0.12950744,0.27135247,0.21960814,0.31986874,0.24208403,0.25342953,0.18148293,0.15652558,0.12613112,0.0012005755,0.001651184,2720,2720,1.0,0,
1858_0,0.15243076,316.38113,303.06464,312.97748,300.34836,0.15267338,0.1405536,0.13207048,0.14316913,0.115755744,0.16175668,0.10552823,0.27681938,0.25761014,0.30745563,0.20233227,0.23927984,0.13919277,0.1414969,0.1161747,0.001350648,0.0013554487,2720,2720,2.0,0,
18196_0,0.14295475,317.4082,302.4393,313.75638,299.68,0.15134256,0.12876217,0.128497,0.12839772,0.11228085,0.14117531,0.09433957,0.21411054,0.27219975,0.26513517,0.18451421,0.20602806,0.103803106,0.1302629,0.10126471,0.0014792815,0.0015772503,2720,2720,2.0,0,
4630_0,0.15341695,317.5514,303.51846,313.79147,300.54028,0.15380703,0.14297618,0.13337664,0.14743549,0.11873774,0.16904593,0.11045715,0.27328196,0.23932382,0.31352285,0.24420346,0.23692155,0.1646753,0.15421018,0.11521356,0.0013720869,0.0017004734,2720,2720,2.0,0,
6666_0,0.14252597,314.62354,300.27515,311.19904,298.00742,0.14860702,0.12801182,0.12457851,0.12175165,0.104862824,0.12372403,0.08822771,0.2599684,0.22902238,0.22422971,0.14389989,0.15099435,0.07832058,0.14014624,0.09700119,0.0013720869,0.001207581,2720,2720,2.0,3,
18818_0,0.14640641,314.81345,299.09564,311.25,297.0131,0.14377667,0.1361586,0.11974817,0.14254741,0.09907134,0.17451285,0.07351488,0.30642655,0.37550995,0.3210479,0.1406961,0.2237795,0.058752753,0.16480102,0.088819176,0.0014578425,0.0013061595,2720,2720,2.0,3,
18818_1,0.14745691,314.79468,299.18533,311.23724,297.0974,0.14338236,0.1376379,0.11903348,0.14203288,0.09870167,0.17307644,0.07479639,0.3006809,0.34938666,0.31905407,0.13566859,0.22487287,0.05821057,0.16480102,0.088819176,0.0012434534,0.0015033165,2720,2720,2.0,3,
4452_0,0.16252849,315.75705,303.44788,312.31357,300.69638,0.16189046,0.15255938,0.14311126,0.15583955,0.13049322,0.17243327,0.124036334,0.2758332,0.24339019,0.2983012,0.22904703,0.23822933,0.1660061,0.15635407,0.12413491,0.0015435982,0.0017004734,2720,2720,2.0,7,
1720_0,0.15517494,318.01877,303.35904,314.5564,300.64163,0.1571094,0.14398381,0.13877381,0.14552742,0.12366666,0.16345036,0.119427785,0.27321765,0.24422811,0.30008063,0.2259418,0.23239794,0.15844022,0.14773563,0.117604084,0.0013077701,0.0013308042,2720,2720,2.0,3,
6393_0,0.15238787,317.22186,303.27924,313.92422,300.48,0.14747337,0.14031775,0.12581074,0.1433192,0.10602112,0.15956992,0.096582234,0.25102836,0.19520998,0.28856793,0.2010261,0.21619011,0.13150364,0.15032974,0.10099362,0.001607915,0.001084358,2720,2720,2.0,0,
6417_0,0.15639696,318.24677,301.90073,314.26935,299.59174,0.1479416,0.14775707,0.12551501,0.15000816,0.110186055,0.17003211,0.08950923,0.25896075,0.2856557,0.31913984,0.17261086,0.25801745,0.09219549,0.16064186,0.10234907,0.0017365486,0.001527961,2720,2720,2.0,4,
12733_0,0.1578548,314.78217,302.27155,311.45108,299.7737,0.14892739,0.15011534,0.12746193,0.15974143,0.11405526,0.18493216,0.09549787,0.31974012,0.29282728,0.34763217,0.19656542,0.24879871,0.105823964,0.16563714,0.11099933,0.0013720869,0.0016265395,2720,2720,2.0,4,
754_0,0.1632574,315.31726,302.71915,311.82205,299.93616,0.15979567,0.15352413,0.14168188,0.15483192,0.12709226,0.17209025,0.12773302,0.24839137,0.21209154,0.2827151,0.21965744,0.22965376,0.16538998,0.15474616,0.12817663,0.0017579875,0.0013800934,2720,2720,1.0,3,
754_1,0.16006301,315.13635,302.9046,311.6824,300.0737,0.15991889,0.1498152,0.14229798,0.15159464,0.12874345,0.17076103,0.12728941,0.25713846,0.21475315,0.2796279,0.20723654,0.21972753,0.15363452,0.15461752,0.1301482,0.0015007204,0.0013554487,2720,2720,1.0,3,
1931_0,0.15431738,315.1322,302.9366,311.17102,300.26877,0.15282124,0.14323345,0.13207048,0.14910772,0.1193785,0.17133988,0.11622399,0.27634773,0.23501103,0.3251856,0.2526073,0.24020171,0.17813125,0.15384573,0.11624863,0.0013292091,0.0014540273,2720,2720,2.0,3,
6571_0,0.15410298,318.05136,301.8938,314.03186,299.24094,0.1454032,0.14477706,0.12270552,0.15313824,0.10471495,0.18008697,0.0868969,0.25851056,0.25287837,0.32162675,0.16344307,0.25315082,0.09244194,0.1539958,0.101979405,0.0017579875,0.0015526057,2720,2720,2.0,3,
6350_0,0.15075852,317.36523,302.5357,313.9067,299.80124,0.14912455,0.13991041,0.12746193,0.14803576,0.1145728,0.16868146,0.0992192,0.2672362,0.24809732,0.32158387,0.20440242,0.24783397,0.12292732,0.1556037,0.109323494,0.0013935259,0.001207581,2720,2720,2.0,3,
12724_0,0.14743549,315.74255,302.17032,312.26804,299.55588,0.15040606,0.13536537,0.12896526,0.13470076,0.111147195,0.14040351,0.09803627,0.2894255,0.23239869,0.2822649,0.17822984,0.2060495,0.113858104,0.14136827,0.10671117,0.0016507929,0.0014047379,2720,2720,2.0,0,
6335_0,0.15022254,319.4902,303.0738,315.5235,300.13965,0.14974067,0.13924581,0.12765908,0.14775707,0.11178796,0.17254046,0.10025428,0.25516608,0.22121003,0.33882076,0.20418061,0.27287462,0.12862022,0.15547508,0.10567609,0.0013077701,0.0016018949,2720,2720,2.0,0,
6335_1,0.14863606,319.53055,302.98007,315.57306,300.0407,0.14801554,0.13720912,0.12706763,0.14599907,0.11082682,0.17099686,0.09769124,0.2503852,0.23934847,0.33369687,0.19434741,0.26862973,0.11651973,0.151466,0.10456709,0.0012648923,0.0020208533,2720,2720,2.0,0,
4614_0,0.15395291,319.04797,303.19025,315.20343,300.0682,0.14739943,0.14614914,0.12480032,0.16263568,0.10885525,0.1954158,0.0925898,0.28873944,0.24809732,0.3688138,0.18039855,0.30155993,0.10735193,0.17618509,0.10190547,0.0010290641,0.0015526057,2720,2720,2.0,0,
4362_0,0.15294528,317.6352,299.53403,313.78647,297.26587,0.14717762,0.14321202,0.12531786,0.15056556,0.10671117,0.17131844,0.086970836,0.27508283,0.2630566,0.30743417,0.1559511,0.22553748,0.082805894,0.1568043,0.0967301,0.0012005755,0.0023412332,2720,2720,2.0,0,
4206_0,0.14747836,318.01672,302.09433,314.4167,299.27133,0.14907525,0.13645875,0.12620506,0.13883847,0.10961923,0.16002013,0.09478318,0.27572602,0.23658828,0.3168673,0.18463743,0.22618066,0.10604577,0.12603943,0.099120624,0.0015435982,0.0016265395,2720,2720,2.0,0,
12719_0,0.15789768,315.6431,301.72296,311.83472,299.21603,0.1563947,0.14640641,0.13564394,0.14413388,0.122311205,0.15228067,0.11067895,0.25510177,0.23185651,0.2672362,0.19166115,0.21329586,0.1297046,0.15819782,0.12657472,0.0014149647,0.0013554487,2720,2720,2.0,6,
18192_0,0.15050125,315.74878,300.0294,311.5833,297.89014,0.14796625,0.13568695,0.12610649,0.14123963,0.10663723,0.1479929,0.08970638,0.27919912,0.24237975,0.2690585,0.15289517,0.19252154,0.09604005,0.14696382,0.106686525,0.0015007204,0.001527961,2720,2720,1.0,5,
12721_0,0.15802631,314.20935,301.4848,310.4225,299.01947,0.15908097,0.14692095,0.13988282,0.14617059,0.12664866,0.15920545,0.122976616,0.25323656,0.21411239,0.27214572,0.2035645,0.21953459,0.15572931,0.14535591,0.12285339,0.0015221593,0.0015526057,2720,2720,1.0,7,
1734_0,0.14484137,314.28476,302.4255,310.93637,299.7296,0.15040606,0.12991989,0.12889132,0.12829052,0.1127491,0.12966262,0.101018265,0.30664092,0.27868128,0.23694299,0.19313982,0.16679484,0.112872325,0.12301654,0.114696026,0.0014792815,0.001527961,2720,2720,2.0,4,
4382_0,0.14927922,315.45224,300.3546,311.86517,298.13293,0.14631507,0.13828106,0.124381356,0.13770221,0.10814056,0.1485503,0.08815377,0.31330845,0.27224904,0.28936115,0.16884024,0.21278132,0.097173706,0.12878361,0.098233424,0.0012863312,0.0016018949,2720,2720,2.0,4,
4233_0,0.16237842,315.8171,301.23688,312.225,298.9197,0.14739943,0.15476759,0.12425813,0.16242129,0.10979175,0.18581116,0.08766089,0.31390873,0.30539605,0.36855656,0.17640613,0.2949353,0.09586754,0.16947469,0.09907134,0.0015007204,9.857796E-4,2720,2720,2.0,4,
4403_0,0.16334316,315.6576,302.4347,312.11362,299.8453,0.15728192,0.15367422,0.13894632,0.15854084,0.12590933,0.18467489,0.12502211,0.2907547,0.23348306,0.31433752,0.23542999,0.2394299,0.16901276,0.16246417,0.12319841,0.00190806,0.0014047379,2720,2720,2.0,0,
18191_0,0.15127304,318.86786,301.8892,314.9947,299.61932,0.14735013,0.14164697,0.12566288,0.15228067,0.11198512,0.18090165,0.10099362,0.26429906,0.24164042,0.33547628,0.20657115,0.2681795,0.13221835,0.16454375,0.10663723,0.0016507929,0.0015772503,2720,2720,2.0,5,
6463_0,0.1481001,315.5809,300.05283,312.15918,297.89572,0.14320984,0.13641587,0.1200932,0.13939588,0.10279267,0.15459608,0.08278125,0.26477072,0.2660879,0.30258897,0.15794732,0.22382237,0.08191869,0.13941732,0.09157938,0.0017151097,0.0015772503,2720,2720,2.0,4,
6354_0,0.15290241,316.4368,301.17194,312.92456,298.70053,0.14754729,0.14203288,0.12593396,0.1513588,0.112527296,0.17082535,0.09212156,0.28374416,0.31722546,0.32359913,0.1939531,0.25032088,0.100500725,0.14576325,0.11006284,0.001629354,0.0015526057,2720,2720,2.0,0,
666_0,0.15024398,316.7641,302.39105,313.0908,299.94168,0.15272266,0.13583702,0.13268659,0.13718767,0.11834343,0.14449835,0.10570074,0.31082153,0.24363664,0.29178375,0.21238726,0.20564216,0.16055965,0.12168733,0.103630595,0.0014578425,0.0014786718,2720,2720,2.0,0,
6619_0,0.14814296,316.93875,301.08835,313.0782,298.82266,0.14441742,0.13605142,0.121325426,0.13810955,0.10481353,0.14940786,0.08630543,0.31993306,0.26490495,0.24558288,0.17054072,0.16285007,0.09488175,0.15352413,0.099810675,0.0014792815,0.0019962087,2720,2720,2.0,0,
6619_1,0.15080139,316.90796,301.04422,312.9951,298.79492,0.14653686,0.14038208,0.123691306,0.14805721,0.10900312,0.16591583,0.089952834,0.3173604,0.28210688,0.31073576,0.18246871,0.22266467,0.09783911,0.15165895,0.10168367,0.0013935259,0.0018236964,2720,2720,2.0,0,
1695_0,0.15214823,313.4804,301.81073,310.17642,299.1939,0.1603132,0.1394567,0.13865058,0.13589793,0.1209804,0.13937095,0.10853487,0.2445048,0.21270765,0.23406431,0.16800232,0.18010388,0.117505506,0.13969253,0.118121624,0.0016721899,0.0014540273,2720,2720,1.0,3,
1809_0,0.14659569,312.902,301.33426,309.96594,298.95297,0.15309232,0.13032395,0.13175009,0.12768702,0.115410715,0.12768702,0.09860309,0.26765826,0.29401022,0.23026972,0.18589431,0.16222426,0.11141829,0.11098652,0.10981639,0.0012648605,0.0015033165,2720,2720,2.0,0,
18914_0,0.131696,309.90656,299.05548,307.04813,297.0468,0.1550146,0.11156536,0.13147901,0.10018158,0.11164009,0.07861456,0.08815377,0.33383855,0.2726187,0.20330022,0.16583359,0.10408337,0.083397366,0.092120744,0.102004044,0.0014149293,0.0013800934,2720,2720,2.0,0,
4375_0,0.13883498,310.57574,299.18298,308.28442,296.97372,0.15035678,0.12014072,0.12650079,0.109785974,0.10377846,0.093428485,0.084112056,0.27123848,0.20233227,0.17343655,0.12886667,0.10200384,0.07257838,0.102861375,0.095251426,0.0015006828,0.0015526057,2720,2720,2.0,3,
6564_0,0.143873,310.1444,300.0458,307.3621,297.84546,0.1520819,0.1262721,0.12908848,0.116067424,0.108510226,0.10506953,0.08941065,0.2990012,0.23784515,0.2109966,0.14991318,0.12580045,0.081746176,0.10757782,0.100500725,0.0012005453,0.0014540273,2720,2720,2.0,4,
6285_0,0.15960878,314.8197,298.74802,311.38748,297.00748,0.1488288,0.15096912,0.1248496,0.1518052,0.101979405,0.17362949,0.079059914,0.23860924,0.27868128,0.2608623,0.11740693,0.2006633,0.056091134,0.15879413,0.09325521,0.0015221211,0.0017251179,2720,2720,2.0,6,
6665_0,0.1673266,312.92316,302.3566,309.7526,299.58347,0.1772687,0.15817241,0.16107719,0.15924433,0.15481745,0.17077819,0.1563947,0.25569564,0.2314129,0.26607183,0.24585465,0.21785688,0.20873986,0.15703619,0.14535393,0.0012005453,0.0015033165,2720,2720,2.0,12,
1807_0,0.1601233,313.2886,302.0183,309.89658,299.40402,0.16795303,0.14974713,0.1479416,0.14282253,0.1305918,0.1552568,0.12275481,0.25530976,0.21083465,0.23029114,0.18249336,0.17465854,0.14170651,0.1355978,0.122730166,0.0016507515,0.0019962087,2720,2720,2.0,11,
6345_0,0.1445376,312.28497,299.95908,309.47195,297.8175,0.15434921,0.12809436,0.13162687,0.121191196,0.107278,0.112444334,0.08812913,0.24525514,0.19035499,0.19080164,0.1262297,0.12357086,0.06984283,0.110836454,0.10003248,0.0015435596,0.0011829365,2720,2720,2.0,5,
6345_1,0.14134328,312.18503,299.938,309.28113,297.80634,0.15437385,0.12320641,0.13157758,0.11465249,0.10742586,0.10093192,0.08716799,0.2378589,0.19010854,0.170671,0.12519462,0.10506953,0.06994141,0.10740632,0.09958888,0.0014363676,0.0016265395,2720,2720,2.0,5,
18282_0,0.15618256,315.78812,302.3589,312.3768,299.74338,0.15844022,0.14179705,0.13818234,0.14927922,0.12590933,0.15618256,0.12216334,0.29722926,0.22734655,0.264492,0.21095788,0.20375554,0.15304305,0.1422687,0.11597754,0.0012648923,0.0013308042,2720,2720,1.0,11,
18282_1,0.15114442,316.07153,302.36578,312.41727,299.7241,0.15972173,0.13658738,0.1394885,0.1362658,0.12684582,0.14357647,0.123247705,0.27675506,0.2232309,0.24322459,0.20041,0.18523231,0.14840986,0.1422687,0.11597754,0.0015435982,0.0017004734,2720,2720,1.0,11,
4468_0,0.1473926,316.35226,303.9729,313.0102,301.0736,0.15247622,0.13176362,0.13177474,0.12428144,0.11462209,0.13090608,0.11265052,0.21769084,0.18951707,0.2619622,0.2296385,0.19826718,0.1687663,0.12657541,0.1127491,0.0014578425,0.0022180101,2720,2720,2.0,12,
1769_0,0.16537987,316.11285,302.71228,312.6623,300.21933,0.16590753,0.15436025,0.14860702,0.15412442,0.13638328,0.16960333,0.1386013,0.26078308,0.21734084,0.2752329,0.22308303,0.22566612,0.17448385,0.16630174,0.1321444,0.0023153995,0.0015772503,2720,2720,1.0,0,
760_0,0.14987952,314.38312,302.1381,311.27545,299.49237,0.15469423,0.13444349,0.13261266,0.13572983,0.113734886,0.13234247,0.101732954,0.27426815,0.20487066,0.24301021,0.17924026,0.17830753,0.123863816,0.122394815,0.102694094,0.0014364036,0.0017004734,2720,2720,2.0,24,
